dr_str_per_node,dr_circuity,dr_self_loop,dr_str_density,dr_clean_int_density,dr_avg_cluster,bk_str_per_node,bk_circuity,bk_self_loop,bk_str_density,bk_clean_int_desnity,bk_avg_cluster,bk_dr_ratio,total_pop,pop_density,pop_white,pop_black,pop_latin,edu_bachelor,hh_income_median,rent_burden_median,two_plus_units,renters,under_18,cmute_drive,cmute_carpool,cmute_transit,cmute_travel_time,cmute_work_in_county,no_vehicle,n_vehicle_avail,area_sqkm,kgco2_sum,emissions_per_cap,fips5
0.3149015890149698,0.17877090096950665,0.0126700680272108,0.7346352302216002,0.1195609959506572,0.1712683347713536,0.4014273365555756,0.17659108956712388,0.0107851596203623,0.6897589887102038,0.12610292272127,0.29025213999291,0.06877861247020643,0.67499909143939,0.559021993244076,0.4673526247551792,0.4068255588351586,0.0647292488483076,0.1143968442249869,0.6360128498066366,0.29,0.113,0.28,0.363756413607164,0.8101473501733532,0.0979961201915139,0.0096892025755324,0.6549364853597527,0.42,0.016,0.819146260964012,0.45236349533729336,0.8056907267413131,0.6474913767419397,13151
0.4060914727436762,0.19544933383536778,0.0069940051384527,0.6263875664172944,0.04809573939401998,0.1551977301977311,0.45712811080201576,0.1853593678765615,0.0094431408458764,0.5390404339193224,0.04091314319926737,0.3143309177885914,0.06319661976393529,0.6061675221819497,0.4306926386239141,0.7139140259767184,0.1444786516155114,0.1059800354510682,0.0807807527650796,0.4577241476457985,0.287,0.163,0.398,0.2733340843801047,0.8234732590870151,0.0807979439481091,0.004846408028393,0.32267399087743387,0.8109999999999999,0.027,0.7694305306785522,0.5137730944250394,0.7414264641135502,0.621074243063329,13115
0.20033502373966416,0.17115673784017016,0.0084033613445378,0.7069221706339099,0.10154614622850852,0.161440269749519,0.2931411442347287,0.1734085960184486,0.0095467742729196,0.6471533108887724,0.08683302055925556,0.275171276167011,0.06563329460828216,0.6448815191928932,0.5269520072279955,0.7303131910314372,0.1789447437319142,0.0581762347521965,0.1023694381196727,0.6271640313525841,0.287,0.05,0.223,0.3987586824133704,0.8427585264165128,0.0837126648896179,0.0048253707880527,0.7964098288292706,0.316,0.012,0.8405907651934853,0.44730911741882085,0.6270961906383663,0.4305552891404199,13223
0.3452306424571068,0.233474072825548,0.0075593952483801,0.5300020597301152,0.016181691807136096,0.1718289085545721,0.37418970914596006,0.22614756149403625,0.0040671072699542,0.46158308281792015,0.014028291653079296,0.3386585821722953,0.07640633226074639,0.31302508974102405,0.18361180433244695,0.302579365079365,0.6428571428571429,0.0472883597883597,0.0201719576719576,0.10012698826866284,0.386,0.097,0.353,0.1611785095320624,0.662777129521587,0.2928821470245041,0.0058343057176196,0.5587571729854331,0.299,0.102,0.6628074590257496,0.39830534557055475,0.5617279069801397,0.6369828242977772,13061
0.3583893748237512,0.18012274540880968,0.0023419203747072,0.5888260326256953,0.021979407051965903,0.1556565656565652,0.4308587258294583,0.1475486590202384,0.0064661231374754,0.4307362459107691,0.00903396732672609,0.2971841688274269,0.042626798993281256,0.4429751946126994,0.221539887778096,0.5451307259385909,0.4171831587946142,0.0181662748450523,0.0654698297356985,0.3360737248004977,0.288,0.081,0.308,0.2340546697038724,0.8484187568157033,0.0997818974918211,0.0003635041802980734,0.5600568934229239,0.525,0.036,0.7915022181030533,0.5450219158809867,0.636354112547844,0.6230450681621125,13251
0.28734107583324486,0.14243103022515013,0.0056969912764821,0.6747743279234426,0.06175959711879641,0.1624120956399438,0.30564580273102115,0.15890754193495749,0.0121587520073411,0.6168960092479203,0.07179541229355073,0.3101777049449144,0.0688599506428241,0.5712271648147554,0.43071373908156063,0.8235266479773222,0.067485239072215,0.0707271616732705,0.0862320088957103,0.5782308360066883,0.296,0.064,0.23,0.3304567362864356,0.855038536339408,0.0879853057696463,0.0017287329827847,0.5693020746480946,0.396,0.016,0.8679708001832799,0.45892544632087395,0.6836629285518228,0.5733276635900807,13157
0.43644896435517966,0.14154146972809212,0.0054578532443905,0.48044099952988883,0.012726739480603521,0.1513690476190475,0.46229519768887317,0.1233899168765662,0.0064190738193489,0.3927420429263482,0.009915060202928965,0.3018749735743506,0.07629525513119241,0.43623649212105553,0.19849006963872742,0.6203810846254725,0.2530278484918614,0.0836226182210908,0.0192856591838309,0.42437520438636156,0.222,0.061,0.275,0.2719819055696918,0.7875172097292336,0.1356126663607159,0.0048187241854061,0.6642552356662906,0.441,0.01,0.7910202509407951,0.5688159295701692,0.6215126097432815,0.6087808466635348,13049
0.3183483551395887,0.21870001717642928,0.0133914668327623,0.6782481486270704,0.0838781848896747,0.1689989069480096,0.4108951649023227,0.24504892324402583,0.0105496001361238,0.6267522173052853,0.08009404390883781,0.3091351183059169,0.07279249612244654,0.6399189222542245,0.5232243140109837,0.7013839121087091,0.1631332493755349,0.0622934394634122,0.1398384392198882,0.7071984714079669,0.276,0.072,0.215,0.3621325535211575,0.8663799676701132,0.0937261719583981,0.0009454966907615824,0.39999509539457556,0.32,0.01,0.8503403189158908,0.4444330423515763,0.7519200299425592,0.6053180618510827,13073
0.23934987817079545,0.16854509699995202,0.0,0.5517834848525607,0.018942410777988212,0.1666666666666665,0.3163554766493517,0.16057380512352082,0.0056625141562853,0.43223440547922864,0.010092858800251616,0.3242529400424139,0.055722242538142036,0.2837613150246818,0.17985076030482303,0.4191588785046728,0.5074766355140187,0.005607476635514,0.0406542056074766,0.17222899091237132,0.476,0.0,0.259,0.1298568507157464,0.7301808066759388,0.2225312934631433,0.0,0.3831477757614399,0.295,0.068,0.6345870475278044,0.35828426761000176,0.5283371044539751,0.6174721175733443,13239
0.4168194090027606,0.17324517167816378,0.0141401454530721,0.7686277430773756,0.2131764990650634,0.1645290124654846,0.4722547062769642,0.20551363350841867,0.012278153813356,0.7407520979374882,0.20868675822028002,0.2917441346115647,0.071156945008783,0.8050367810230754,0.6645749359824729,0.3991904356604184,0.4360246234239227,0.0738049523960333,0.1996001662674927,0.6075791844987144,0.299,0.43,0.487,0.2607809110629067,0.7208637946658972,0.0771648711582147,0.075092349142748,0.4981117269115698,0.738,0.0559999999999999,0.638054786104053,0.5177986522453053,0.9053976679713829,0.6677558218114534,13121
0.35596958580331894,0.17086920179340748,0.0050771333723882,0.608441132178787,0.03049718885610659,0.1613045881702604,0.4721474515064503,0.14913137544276656,0.0070295240008033,0.45372429140490333,0.011591785262719614,0.3216339794464804,0.04361579993597653,0.47506344819537905,0.2524876622696397,0.4322637276894568,0.5289183653564811,0.0231151857992782,0.0606651711694138,0.35773553643662925,0.311,0.08,0.312,0.2433640303358613,0.7879234167893961,0.1380372205114473,0.0087026375686169,0.3123252734317523,0.77,0.043,0.7520566917982255,0.5506732570805077,0.6469805614564146,0.6089514955603604,13303
0.5138089901000891,0.08916428714168179,0.0008025682182985,0.5476693787713258,0.01581498376222449,0.1452185792349726,0.6756274627507242,0.08964938734290917,0.004339739615623,0.41098806324844284,0.008294147578564707,0.3114749936532119,0.0511697702137595,0.4051397262990849,0.24141742110491776,0.3550902205390955,0.6061483626642905,0.02706616172867,0.0390955669414123,0.26981971342188604,0.37,0.112,0.415,0.2550151975683891,0.7869969040247679,0.134984520123839,0.0037151702786377,0.37051841679336894,0.488,0.072,0.7030748844087144,0.4567809839662592,0.6341618637564468,0.6537860321855774,13273
0.3276760477957952,0.2260322275381017,0.008130081300813,0.6849454420401797,0.07361806477799576,0.1629348193177976,0.4005606691452923,0.20978538024443583,0.0105494505494505,0.5856176796444614,0.03981392619796992,0.3051403078258544,0.05432763833570739,0.49393050634931623,0.4017088841231115,0.8282536585365854,0.1173073170731707,0.031570731707317,0.071180487804878,0.38009775905842336,0.33,0.074,0.298,0.2492839715710194,0.8570003988831273,0.0729956122856003,0.0,0.2951836774731472,0.7090000000000001,0.013,0.8438240189539291,0.3763056071364571,0.6531865190907138,0.6006079180745574,13257
0.5152687514249648,0.13521546713567067,0.0021698249674526,0.5299486012256962,0.02283078439540903,0.1515033696215658,0.6105480537729397,0.12919844464137054,0.0038499506416584,0.4098739734606771,0.012870997915806454,0.2880492941837864,0.05666255508795502,0.5219748353558618,0.2781654104429659,0.6380576104012553,0.2953653889262497,0.0399293880295897,0.0535754315175969,0.34186820247396277,0.301,0.142,0.369,0.2599438970006473,0.8374146004452291,0.0894296461195977,0.0162738926844246,0.23505321496885578,0.831,0.043,0.7299498583746407,0.5881159868528653,0.6844886544623625,0.6183611814442737,13299
0.442370408216038,0.11055240533593391,0.0049566294919454,0.5183990642304472,0.01256103030283392,0.1693840579710144,0.5539627093918622,0.10180365182921314,0.003006012024048,0.3781456402346328,0.006159687752218725,0.3089333333333333,0.05215067598677453,0.37783740215360584,0.22774221879701703,0.3249269567891742,0.6047977856373982,0.0479778563739812,0.0445948023988928,0.22564256200619592,0.254,0.119,0.326,0.253083109919571,0.7923462986198243,0.0984943538268506,0.0062735257214554,0.3877335818333415,0.523,0.024,0.7559106969591413,0.4337401042371498,0.5839971186910609,0.6096064729442628,13037
0.2704599848000242,0.2673531160892657,0.0239099859353023,0.6066740084521272,0.04551473484615086,0.1633333333333328,0.2621437250717209,0.24874130881485668,0.018088347296268,0.5719322209620854,0.05648219412531851,0.28598511906255,0.09347808878318174,0.4862295534313391,0.3775423265828249,0.9277685173312816,0.0117963841518143,0.0422276360217121,0.1378809249049023,0.6156257477418219,0.307,0.061,0.202,0.2371158116162206,0.796350296303264,0.111936788637005,0.0013169033957294,0.6439011231546421,0.379,0.032,0.8383166888824094,0.3965219731394559,0.6455603892678876,0.5970571926901249,13085
0.39028968669545505,0.1880905369291903,0.0045400889857441,0.7113933029692143,0.10684007740686681,0.1626382978723391,0.5147985739665921,0.19600231677991453,0.007161718812515,0.6452246518128988,0.08407055697130084,0.3117104936133437,0.06318089694264507,0.6437304057155318,0.5064245802473284,0.5747068331326783,0.2968850812486281,0.0658170425898457,0.1007509594854364,0.5595019862713011,0.297,0.156,0.359,0.3256884057971014,0.8623242708551901,0.0996073259194868,0.0004046641287731183,0.28991122664181657,0.762,0.019,0.7581252343066607,0.4725437924966083,0.7616396366229818,0.6151960534872205,13153
0.3216168598846789,0.152515998646364,0.0045974433729535,0.6681834713529009,0.0623962607214403,0.1650460405156541,0.3490168827092104,0.1644954402873584,0.0118284461722982,0.5837572821759776,0.06117354397300931,0.3072354972533566,0.061178107436308596,0.6209671861040139,0.45106441495463656,0.7111089836202544,0.1865654754651952,0.0668244878065762,0.0756410033246879,0.46616892696095746,0.281,0.131,0.359,0.3118449529460399,0.8123293576663314,0.1306427442366514,0.0033461293699833,0.4940654274363626,0.624,0.019,0.7967038259674264,0.5099737052946848,0.7654021063841538,0.640629791167634,13045
0.5394504885025413,0.15285110985418404,0.0148421052631578,0.6929992431096876,0.12884702738534853,0.1558344602208703,0.23301893338189617,0.17223109643347634,0.0070340082955917,0.6916372349825926,0.17411972012310759,0.2936338741333886,0.08953801851011225,0.6980312351541442,0.5448318937331739,0.4908022948729624,0.3939216688966256,0.0625030647341912,0.1351810469832508,0.5231155399333556,0.304,0.262,0.461,0.2616753702514265,0.7849390184113862,0.0953228592332234,0.0266478605531712,0.3109029378586492,0.929,0.038,0.7039418190527763,0.5071603174794717,0.8270681206372192,0.6561586704230912,13051
0.16424806720243956,0.3709623927370749,0.0054782975136957,0.6334604871238887,0.05689128556056018,0.1753812636165579,0.20613295721842317,0.4027724507259087,0.0133660665575559,0.5211000748364056,0.03004512279904542,0.3466284987277351,0.06599758331466482,0.42365626436739967,0.3265718506181534,0.9498791730063546,0.0101136668755034,0.0145887407142217,0.1102658193860198,0.39858578787624843,0.324,0.0579999999999999,0.192,0.1632519616390584,0.7982568572160984,0.0979236093309407,0.0,0.23949188287802248,0.674,0.009,0.8461191006789687,0.3672101088491456,0.6187196429873179,0.6161820172958358,13281
0.33066069562270073,0.16975357972918648,0.0054062909567496,0.6856920036941836,0.07896241024862423,0.1603644646924825,0.43652733702801827,0.2191789308446468,0.0105515936544898,0.5961890529480285,0.05991000783261317,0.3309506558332002,0.062445172934314425,0.6124998468960586,0.49618073888281167,0.5950097630887912,0.0386098900570395,0.3416215384319421,0.0592326116022046,0.4317695064863969,0.262,0.1889999999999999,0.3829999999999999,0.3409167985530183,0.8474018186179376,0.1077651060860463,0.0013083582284829,0.2791701407621756,0.807,0.0279999999999999,0.7967038259674263,0.437063114836826,0.7705406355660771,0.6551985927521746,13313
0.45043215379505575,0.06056641044220834,0.0062111801242236,0.5710624626070697,0.01726569742617814,0.1533105022831051,0.5768808631169813,0.06634781523598221,0.0085865257595772,0.4348186563390728,0.009217817710992296,0.2907820972337104,0.04782331744894217,0.3693699075576691,0.21871497586024785,0.683718558803535,0.3026852481305234,0.0040788579197824,0.0531951053704962,0.34601052701536705,0.408,0.059,0.34,0.2669819432502149,0.8572645930975714,0.0809544098849595,0.0144865786109927,0.40443376330374214,0.497,0.013,0.8211472174782355,0.43368230518395334,0.6038716871133034,0.6443045967994703,13201
0.2836478173650421,0.12815613229991607,0.0033239580669905,0.6428075169470464,0.0480907128992612,0.1609259259259258,0.3314190263944903,0.13825096988878594,0.0101504440819285,0.536021965944965,0.02716727481378004,0.3074987612686509,0.053914318028102926,0.5032297244412433,0.36905265491906075,0.8290909090909091,0.0863286713286713,0.0487762237762237,0.0638811188811188,0.4751519241293778,0.267,0.022,0.259,0.2778355879292404,0.8303654316819985,0.1029622752974934,0.0018566967676597,0.42500858305949285,0.271,0.015,0.8747279439330197,0.43456581868872934,0.6611699578219052,0.6032219120450864,13195
0.2192828810032379,0.19701860348229694,0.0077262693156732,0.5597938968340828,0.015970515616610108,0.1944444444444444,0.2831251299151243,0.18055245576300716,0.0073761854583772,0.4138056432999908,0.006668920902431522,0.3431372549019607,0.049052330901868044,0.27116355313399343,0.1515083809705929,0.3373101952277657,0.6155097613882863,0.0422993492407809,0.0406724511930585,0.24105493573436654,0.278,0.069,0.303,0.1971830985915492,0.7400318979266348,0.2137161084529505,0.0,0.6077787042032468,0.244,0.0559999999999999,0.7515032739784897,0.3842054208922545,0.6488292546368031,0.7933189655219157,13265
0.48978867368680423,0.1508805599490266,0.001987083954297,0.6103393999977516,0.029254254838680313,0.1628589263420722,0.5737421102433096,0.14297723403695506,0.0063091482649842,0.5008371769970252,0.016411870554311897,0.3154832347140034,0.05694502316637684,0.42445564593006857,0.2784122746212575,0.7364128025534179,0.1455802819398882,0.0848479475130774,0.0474332830924727,0.3676525400719113,0.291,0.043,0.293,0.2938079719227877,0.7905420991926182,0.1510957324106113,0.01199538638985,0.2685026239639021,0.6629999999999999,0.002,0.8261012246594577,0.43474412810901,0.6193057597869491,0.6162698903371217,13005
0.4793642743823827,0.10372565849259896,0.0043156596794081,0.5868145697997915,0.024686010281416294,0.1545238095238091,0.5588603915231916,0.09439866612802295,0.0058238291676777,0.44521811557131397,0.012110210336538745,0.3142181034149354,0.048593326835923635,0.47733242193112235,0.28405641524049174,0.652708541043536,0.2776907373118739,0.0342781180268717,0.0598680150026112,0.317583026216651,0.249,0.094,0.3379999999999999,0.2688979384067193,0.82234577707175,0.0901509134233518,0.0070161503839025,0.4293982049144146,0.5529999999999999,0.036,0.7641166967118773,0.509837258327859,0.6481352878757032,0.6085058759848844,13091
0.29979296306966874,0.13094764339289355,0.0053691275167785,0.5794988596133779,0.020207346292636874,0.1644736842105261,0.43359005438850895,0.13096647066872302,0.00557880055788,0.43342914547641787,0.007993620132029743,0.3499999999999998,0.04824766330385888,0.3131090143585067,0.21963572888297836,0.8738024446646845,0.0882061446977205,0.0155269243475388,0.0488932936901222,0.448272825934664,0.242,0.026,0.211,0.1883656509695291,0.8573631457208943,0.0986892829606784,0.0,0.6078767963117365,0.324,0.008,0.8890323655600448,0.3441272114812689,0.5362496879428151,0.6021065501509277,13125
0.41414021617141805,0.11936926437570472,0.005610098176718,0.5657394980279156,0.021882942687904382,0.1580459770114943,0.5237843459780278,0.12012520794294113,0.0113502935420743,0.4227027856131078,0.010614383413450624,0.3207528224720197,0.048572212303372664,0.44076325730885935,0.26342209318760096,0.3262157221206581,0.593053016453382,0.0424862888482632,0.0368555758683729,0.24705789498192665,0.365,0.129,0.364,0.2020355132091814,0.7464982778415614,0.1402985074626865,0.0009184845005740528,0.4696404924223846,0.505,0.0819999999999999,0.7148045361769484,0.48135246771976703,0.608217998881307,0.5865872160678304,13193
0.36198944467751093,0.17946289219624045,0.013110229429015,0.6154760616939001,0.04368566229591595,0.159174917491749,0.43081777130085563,0.17234265697670192,0.0139817214568271,0.5248659828439501,0.03876142778262671,0.302302362010919,0.06698349061568772,0.5689002221307509,0.3824812743570328,0.4026239536381197,0.4001770766258853,0.1245009658725048,0.0770605280103026,0.4272296575555323,0.304,0.243,0.552,0.3754543880907045,0.8284643368978062,0.0977474001396391,0.0047403814353434,0.3179410466427973,0.799,0.036,0.690504332069813,0.5195801897980069,0.7364161814694035,0.6474563293623395,13179
0.3971858249701663,0.10929787016844505,0.004810583283223,0.6123531555270321,0.03531603384299386,0.1628504672897197,0.34409422303262516,0.11724600943885544,0.0191675794085432,0.5105293859352453,0.02991381243008743,0.2945373709045579,0.05772346542912217,0.4653442528327255,0.3672252936288858,0.6502023848594246,0.2895197461984465,0.022699923421945,0.0819932173722787,0.398267211748748,0.321,0.109,0.307,0.1919208047261695,0.7972222222222223,0.1220760233918128,0.00029239766081871346,0.5237382902545489,0.411,0.026,0.8348489503061608,0.377623108035397,0.6478831649986412,0.6188494221920733,13171
0.2854208537168472,0.14970487468918137,0.0094786729857819,0.680261791482232,0.06570482603936932,0.1676229508196714,0.35161528521625907,0.15106709310183053,0.0114036906489736,0.5557109137311507,0.030340561328182934,0.3317790537115693,0.047914302176275875,0.4936326312513769,0.3683395342263597,0.7510475817505384,0.1897787350695124,0.037086352065792,0.0588212257685529,0.3990187411958148,0.299,0.044,0.253,0.2575142160844841,0.8544901065449011,0.0817858954845256,0.0020294266869609,0.32885379371229584,0.515,0.021,0.8315400195776232,0.4204734848438968,0.6508210905034864,0.5976427012419644,13147
0.3926412952673428,0.14993377940547603,0.0046484601975595,0.5494785308918395,0.01955616512871307,0.1687134502923976,0.4625917299933857,0.13887239657112316,0.0079365079365079,0.3860609852878143,0.00773649504356232,0.3262453405625213,0.045605881084136504,0.3622602692519524,0.21023728391286178,0.3719038817005545,0.6059149722735675,0.0057301293900184,0.0621072088724584,0.28015463534088436,0.322,0.146,0.3289999999999999,0.1781002638522427,0.8791585127201565,0.0636007827788649,0.0019569471624266,0.44658884692726464,0.3229999999999999,0.031,0.8105747802724205,0.43508356646672586,0.6665566004095398,0.7362805887049803,13301
0.5263237110793673,0.133423370108114,0.0015060240963855,0.5673860254246919,0.01994486046746633,0.1547231270358305,0.571685886998514,0.11727524935101474,0.0041778573560131,0.4199124836172252,0.009178119732588249,0.2765234849071705,0.05017961204022259,0.45207036650484933,0.25682544154587106,0.5677266619745345,0.3360419732548467,0.0559856676690767,0.0675667029240514,0.3116026528668687,0.311,0.053,0.264,0.2340224080795329,0.8206301707445872,0.097165991902834,0.005808836472452,0.3731669037225954,0.347,0.005,0.7954034240013331,0.5084242879796439,0.6331367005625543,0.6105414225021403,13027
0.4737855192728062,0.09590144923745392,0.003365870077415,0.5733934935756266,0.019484346477201854,0.1562785388127851,0.5787854860208197,0.09262561470773223,0.0025013896609227,0.43219890016229234,0.009136494290734144,0.3025492226745701,0.04800125917480374,0.4763052731654559,0.27022501093626566,0.6737469364217405,0.2820894805132394,0.0200874621557979,0.0458455475995963,0.38812524231774415,0.353,0.068,0.324,0.254589188504874,0.8709597523219814,0.0657585139318885,0.0,0.4423708862622002,0.361,0.02,0.7793651330861833,0.5275523647850895,0.673579432293357,0.6441772777126661,13321
0.39126892153404946,0.10035078331426472,0.0048169556840077,0.5212145192547581,0.014322476317276742,0.1570972886762363,0.4039113057557373,0.11098334822578959,0.0127233351380617,0.39561192741472473,0.009906160500851269,0.3164012477522621,0.05470489969587518,0.41762744898029236,0.21606528855327845,0.4605478135511773,0.5051417587698221,0.021528111484863,0.0671792407496396,0.22344148106925932,0.272,0.0579999999999999,0.319,0.232390873015873,0.8879803761242846,0.0705914418097574,0.0013627691469065,0.46311736720780805,0.54,0.024,0.7884679468488359,0.5133070778987201,0.6304368688830126,0.6375626757669811,13099
0.4614703498928536,0.11993906616540073,0.0070187752237234,0.6250022178963388,0.04094178694366877,0.1534223706176966,0.5439793477000212,0.1326035372043617,0.0095772467833994,0.5056697848735485,0.027013602966380876,0.3078779737172312,0.05060903609562108,0.5414325908073314,0.34845790300354396,0.5766772807232403,0.3576788616981006,0.034959584938431,0.0811195974080919,0.40054396219059374,0.312,0.121,0.356,0.270893705807349,0.7968394787912393,0.1457166620460216,0.00038813418353202106,0.3017558487419687,0.784,0.0409999999999999,0.7282159890865165,0.522249609265679,0.6974033441282521,0.6186545133721105,13275
0.4563919262560061,0.14672492815425198,0.0085315595401634,0.7476154693447041,0.15630320311743381,0.1518307280664673,0.5742962805308498,0.16134313153079316,0.0088820105642095,0.6848912108624958,0.12004765310012853,0.29753689000048,0.05799682743724792,0.6685560740613066,0.5506437752751423,0.3554234799174472,0.5521809017304334,0.0478498571201778,0.0839815843784727,0.37577809450195687,0.33,0.234,0.469,0.2373516120562181,0.80869692283338,0.0965161164622934,0.0169384201361405,0.2735053214968858,0.795,0.036,0.7065426229849628,0.453272664534927,0.7929428674021761,0.6358219968626163,13245
